memno,date,code,amount,
1214,2002/6/29,A1,300,
1214,2002/8/31,A1,300,
1214,2002/4/9,C3,6925.2,
1214,2003/6/28,A1,300,
1214,2004/7/31,A1,300,
1214,2005/8/14,C0,5973.15,
1220,1997/6/30,H3,25,
1220,1999/1/30,A1,300,
1220,2000/12/23,A1,300,
1220,2003/5/31,A1,300,
1220,2005/5/31,A1,300,
1221,1997/12/24,A1,600,
1221,1998/7/20,C0,8327.72,
1221,2000/5/31,A1,600,
1221,2002/2/28,A1,600,
1221,2003/6/28,A1,600,
1221,2005/2/26,A1,600,
1221,2005/9/30,A1,600,
1222,1997/3/27,A1,912,
1222,1997/6/27,A1,1020,
1222,1999/1/30,A1,300,
1222,2001/8/8,H0,-25,
1222,2002/6/9,H0,25,
1222,2003/9/30,A1,1500,
1222,2003/10/31,A1,1500,
1222,2003/12/24,A1,1500,
1222,2004/10/30,A1,1500,
1222,2005/1/29,A1,1500,
1228,1997/9/30,A1,650,
1228,1997/12/24,A1,680,
1228,1998/7/31,A1,520,
1228,1998/9/30,A1,660,
1228,1999/3/31,A1,780,
1228,1999/11/30,A1,600,
1228,2000/3/31,A1,600,
1228,2002/2/28,A1,600,
1228,2003/8/26,H0,-25,
1229,1997/4/30,A1,322.5,
1229,1998/7/31,A1,622.5,
1229,1998/10/31,A1,690,
1229,1999/2/27,A1,640,
1229,2001/1/20,A1,678,
1233,1997/2/28,A1,180,
1233,1998/1/24,A1,262.5,
1233,1998/3/31,A1,277.5,
1233,1998/6/30,A1,150,
1233,1999/4/30,A1,150,
1233,2000/7/31,C0,1552.4,
1234,1997/8/30,A1,300,
1234,1997/10/31,A1,300,
1234,1998/3/31,A1,300,
1234,1998/7/31,A1,300,
1234,1999/12/24,A1,300,
1234,2000/8/31,A1,300,
1234,2001/1/20,A1,300,
1234,2001/8/31,A1,300,
1234,2003/4/30,A1,300,
1234,2005/7/30,A1,600,
1235,1999/2/27,A1,840,
1235,1999/8/31,A1,550,
1235,2000/1/29,A1,800,
1235,2000/7/31,C0,3814.8,
1235,2001/2/28,A1,300,
1235,2001/5/31,A1,300,
1235,2001/8/31,A1,300,
1235,2002/1/31,A1,300,
1235,2002/9/28,A1,300,
1235,2002/12/24,A1,300,
1235,2003/3/29,A1,300,
1235,2003/8/30,A1,300,
1235,2003/11/29,A1,300,
1235,2004/7/31,A1,300,
1235,2005/7/30,A1,300,
1240,1997/3/27,A1,525,
1240,1999/5/29,A1,1110,
1240,2000/6/30,A1,300,
1240,2000/7/31,C0,2894.8,
1240,2000/9/30,A1,300,
1240,2000/12/23,A1,300,
1243,1997/1/31,A1,660,
1243,1998/5/29,A1,690,
1243,1999/9/30,A1,100,
1243,2000/3/31,A1,100,
1243,2002/1/31,A1,300,
1243,2002/4/30,A1,300,
1243,2002/3/12,A3,312,
1243,2003/2/28,A1,300,
1243,2003/8/28,C1,-415.73,
1243,2003/11/29,A1,300,
1243,2004/7/31,A1,300,
1244,1998/6/30,A1,300,
1244,1999/6/30,A1,300,
1244,2001/6/8,C1,-1763.1,
1244,2002/4/30,A1,300,
1244,2002/5/31,A1,300,
1250,1997/12/24,A1,300,
1250,1998/4/30,A1,300,
1250,2000/5/31,A1,900,
1250,2003/2/28,A1,600,
1251,1997/7/31,A1,900,
1251,1997/12/24,A1,1100,
1251,1999/2/27,A1,460,
1251,2001/6/8,C1,-5391,
1251,2001/11/30,A2,101,
1251,2002/9/28,A2,321,
1253,1997/6/30,H3,25,
1254,1998/7/20,H0,25,
1254,1999/11/30,A1,300,
1254,2000/2/29,A1,300,
1254,2000/3/31,A1,300,
1254,2001/7/8,H0,25,
1254,2002/7/9,H0,-25,
1254,2003/2/28,A1,300,
1254,2003/4/30,A1,300,
1254,2003/7/31,A1,300,
1254,2004/2/28,A1,300,
1256,1998/6/30,A1,305,
1256,2003/4/30,A1,300,
1256,2003/6/28,A1,300,
1256,2004/1/17,A1,300,
1262,1998/3/31,A1,300,
1262,1998/11/28,A1,300,
1262,1999/11/30,A1,300,
1262,2001/6/30,A1,300,
1262,2001/12/22,A1,300,
1262,2002/5/31,A1,300,
1262,2002/6/29,A1,300,
1263,1997/6/27,A1,600,
1263,1997/8/30,A1,600,
1263,1998/4/2,A3,350,
1263,1998/7/20,H0,25,
1263,1998/12/24,A1,500,
1263,2000/4/29,A1,300,
1263,2000/1/9,A3,2400,
1263,2000/10/31,A1,1500,
1263,2001/11/30,A1,1500,
1263,2003/5/31,A1,1500,
1263,2003/8/26,H0,-25,
1263,2004/8/31,A1,1500,
1263,2004/11/9,H0,-25,
1263,2005/8/14,C0,3199.02,
1266,2000/7/31,C0,6640.2,
1266,2001/6/8,C1,-7726.8,
1266,2003/9/30,A1,600,
1266,2004/1/17,A1,600,
1266,2004/4/30,A1,600,
1266,2004/11/9,H0,-25,
1268,1998/7/31,A1,700,
1268,1998/11/28,A1,900,
1268,2001/4/28,A1,880,
1268,2001/11/30,A1,600,
1268,2003/5/31,A1,600,
1268,2004/5/29,A1,600,
1268,2004/7/7,B1,-18000,
1268,2005/8/15,C1,-4168.21,
1269,1999/12/24,A1,300,
1269,2001/9/30,A1,300,
1269,2002/3/28,A1,300,
1269,2005/9/30,A1,300,
1270,1997/12/24,A1,900,
1270,2000/8/31,A1,650,
1270,2000/11/30,A1,800,
1270,2002/8/31,A1,600,
1270,2003/1/25,A1,600,
1270,2003/8/26,H0,-25,
1270,2004/9/13,C1,-4678.69,
1271,1997/6/30,H3,25,
1271,1997/9/30,A1,750,
1271,1999/10/30,A1,300,
1271,2000/7/29,A1,300,
1271,2004/9/29,A1,300,
1271,2005/5/31,A1,300,
1272,1997/6/27,A2,527.5,
1272,1998/4/30,A2,702.5,
1272,1998/7/31,A2,600,
1272,1998/9/30,A2,634,
1272,1999/3/31,A2,736,
1274,1998/7/20,C0,2600.4,
1274,1999/7/19,C0,3096.5,
1274,2002/6/9,C1,-4105.98,
1274,2002/11/30,A1,300,
1274,2003/3/29,A1,300,
1274,2003/8/26,H0,-25,
1274,2003/8/28,C1,-4286.19,
1274,2005/4/30,A1,900,
1275,1997/5/31,A1,390,
1275,1997/7/31,A1,410,
1275,1997/10/31,A1,440,
1275,1998/3/31,A1,490,
1275,1998/9/30,A1,340,
1275,1999/10/30,A1,470,
1275,2000/8/31,A1,570,
1276,1997/9/30,A2,600,
1276,1998/1/24,A2,772,
1277,1997/6/27,A1,300,
1200,2001/6/8,C1,-699.9,
1200,2002/1/31,A1,50,
1200,2002/10/31,A1,50,
1200,2003/5/31,A1,50,
1200,2003/7/31,A1,50,
1200,2004/10/9,H0,25,
1200,2005/4/30,A1,50,
1202,1998/1/24,A1,649,
1202,1999/1/30,A1,420,
1202,1999/7/31,A1,510,
1202,1999/11/30,A1,570,
1202,2000/1/29,A1,600,
1202,2000/10/31,A1,735,
1202,2001/8/31,A1,315,
1203,2000/7/31,H0,25,
1203,2002/7/31,A1,300,
1203,2002/6/9,H0,25,
1203,2005/1/29,A1,300,
1203,2005/8/15,C1,-4553.15,
1208,1997/3/27,A1,200,
1208,1998/7/31,A1,200,
1208,2000/2/29,A1,630,
1208,2000/3/31,A1,640,
1208,2002/8/31,A1,300,
1208,2002/6/9,C1,-2787.3,
1208,2004/3/31,A1,300,
1209,1997/8/30,A1,300,
1209,1998/10/31,A1,300,
1209,2000/4/29,A1,600,
1209,2000/11/30,A1,600,
1209,2001/8/8,H0,-25,
1209,2001/8/31,A1,600,
1209,2001/11/30,A1,600,
1209,2002/5/31,A1,600,
1209,2002/6/29,A1,600,
1209,2003/4/30,A1,600,
1209,2003/7/31,A3,600,
1210,1997/2/28,A1,300,
1210,1997/6/30,H3,25,
1210,1997/8/26,A3,1200,
1210,1998/1/24,A1,900,
1210,2002/11/11,A3,300,
1210,2004/9/13,C1,-486.66,
1210,2005/4/30,A1,1200,
1211,1998/8/29,A1,600,
1211,1998/9/30,A1,600,
1211,1999/7/19,H0,25,
1211,2001/7/31,A1,780,
1211,2002/6/9,H0,25,
1211,2004/4/30,A1,600,
1212,1997/7/31,A2,70,
1212,1998/3/31,A2,77,
1212,1998/5/29,A2,32,
1212,1999/2/27,A1,550,
1212,1999/6/30,A2,87,
1212,2003/11/29,A1,300,
1214,1997/1/31,A1,640,
1214,1997/2/28,A1,660,
1214,1999/5/29,A1,450,
1214,1999/11/30,A1,750,
1214,2000/7/31,H0,25,
1214,2001/8/6,A3,1000,
1214,2001/5/8,C0,7532.6,
1214,2002/1/31,A1,300,
1214,2003/1/25,A1,300,
1214,2003/10/31,A1,300,
1214,2004/8/31,A1,300,
1220,1997/7/31,A1,300,
1220,1997/8/30,A1,300,
1220,1999/4/30,A1,300,
1220,1999/7/19,C0,4163.8,
1220,2000/6/30,A1,300,
1220,2001/12/22,A1,300,
1220,2002/6/9,C1,-4482.3,
1220,2003/8/25,H0,25,
1220,2004/10/9,H0,25,
1220,2004/11/9,H0,-25,
1221,1997/2/28,A1,930,
1221,1997/4/30,A1,600,
1221,1997/6/30,C3,7404.68,
1221,1998/1/24,A1,600,
1221,1998/4/30,A1,600,
1221,1999/3/31,A1,600,
1221,2000/4/29,A1,600,
1221,2001/3/31,A1,600,
1221,2003/4/30,A1,600,
1221,2003/8/28,C1,-10123.17,
1221,2003/12/24,A1,600,
1222,1998/3/31,A1,300,
1222,2000/1/29,A1,1200,
1222,2001/4/28,A1,1550,
1222,2002/11/30,A1,1500,
1222,2004/7/31,A1,1500,
1222,2004/10/9,H0,25,
1222,2005/6/30,A1,1500,
1228,1998/10/31,A1,680,
1228,2000/11/30,A1,600,
1228,2001/2/28,A1,600,
1228,2002/6/9,H0,25,
1228,2003/3/29,A1,600,
1228,2003/8/27,C3,2287.06,
1229,1997/2/28,A1,570,
1229,1998/1/24,A1,525,
1229,1998/6/30,A1,600,
1229,1999/1/30,A1,600,
1229,2001/8/31,A1,600,
1229,2002/8/31,A1,600,
1229,2003/5/31,A1,600,
1229,2003/7/31,A1,600,
1229,2004/2/28,A1,600,
1233,1997/6/30,H3,25,
1233,1998/8/29,A1,150,
1233,2000/1/29,A1,150,
1234,1997/4/30,A1,300,
1234,1997/12/24,A1,300,
1234,1999/1/30,A1,300,
1234,1999/6/30,A1,300,
1234,2003/8/28,C1,-537.38,
1234,2003/11/29,A1,300,
1235,1998/9/30,A1,590,
1235,1999/1/30,A1,790,
1235,1999/7/19,H0,25,
1235,2000/7/31,H0,25,
1235,2000/12/23,A1,300,
1235,2001/12/22,A1,300,
1235,2002/11/30,A1,300,
1236,1997/4/30,A1,475,
1240,1997/8/30,A1,637.5,
1243,1997/6/30,H3,25,
1243,1998/4/30,A1,645,
1243,2000/7/31,C0,36.7,
1243,2001/3/31,A1,100,
1243,2001/4/28,A1,700,
1243,2002/4/9,C3,237.72,
1243,2003/9/30,A1,300,
1243,2004/10/9,H0,25,
1244,1998/7/31,A1,300,
1244,1998/11/28,A1,300,
1244,1999/4/30,A1,300,
1244,1999/8/31,A1,300,
1244,1999/10/30,A1,300,
1244,2000/3/31,A1,300,
1244,2000/4/29,A1,300,
1244,2001/2/28,A1,300,
1244,2001/6/30,A1,300,
1250,1997/10/31,A1,300,
1250,1998/6/30,A1,130,
1250,1999/7/19,C0,2603.1,
1250,2001/9/30,A1,600,
1250,2002/6/9,H0,25,
1250,2002/2/11,B0,-77886,
1251,1997/6/30,H3,25,
1251,1997/9/30,A1,980,
1251,1998/3/31,A1,1220,
1251,1999/3/31,A1,10,
1251,1999/8/31,A1,1177.5,
1251,1999/3/12,A3,694,
1251,2000/7/31,C0,4751,
1251,2002/3/28,A2,189,
1251,2002/5/31,A2,233,
1253,1997/1/31,A1,1500,
1254,1997/6/30,H3,25,
1254,1998/9/30,A1,300,
1254,1999/1/30,A1,300,
1254,1999/5/29,A1,300,
1254,2000/7/29,A1,300,
1254,2001/5/8,C0,3293.5,
1254,2002/6/9,C1,-2936.6,
1254,2003/8/27,C3,3116.58,
1254,2003/8/28,C1,-3116.58,
1254,2004/3/31,A1,300,
1254,2004/6/30,A1,300,
1254,2005/8/15,C1,-2781.26,
1256,1998/9/30,A1,320,
1256,1999/1/30,A1,340,
1256,2002/5/31,A1,300,
1256,2005/4/30,A1,300,
1256,2005/8/15,C1,-1256.72,
1256,2005/9/30,A1,300,
1262,1998/4/30,A1,300,
1262,1999/3/31,A1,300,
1262,2000/3/31,A1,300,
1262,2000/12/23,A1,300,
1262,2002/2/28,A1,300,
1263,1998/5/29,A1,550,
1263,1998/7/31,A1,650,
1263,1999/5/29,A1,1000,
1263,2001/9/30,A1,900,
1263,2001/4/10,B0,-55000,
1263,2002/4/9,C3,1361.3,
1263,2003/3/29,A1,1500,
1263,2004/12/24,A1,1500,
1266,1997/6/30,A3,25,
1266,1998/1/12,A3,700,
1266,1999/11/30,A1,1300,
1266,2000/6/30,A1,750,
1266,2001/5/31,A1,650,
1266,2001/2/11,B0,-136740,
1266,2004/2/28,A1,600,
1266,2004/12/9,C0,406.48,
1266,2005/12/8,H0,25,
1268,1997/5/31,A1,720,
1268,1999/1/30,A1,1000,
1268,2000/9/30,A1,950,
1268,2002/2/2,B1,-29000,
1268,2002/10/31,A1,600,
1268,2004/10/9,H0,25,
1268,2004/9/14,C0,-500,
1268,2005/8/31,A1,600,
1269,1997/1/31,A1,100,
1269,2001/6/8,C1,-1486.5,
1269,2005/8/15,C1,-1570.98,
1270,1998/1/24,A1,950,
1270,1999/5/29,A1,900,
1270,1999/8/31,A1,1050,
1270,1999/11/30,A1,700,
1270,2001/9/30,A1,600,
1270,2001/11/30,A1,600,
1270,2002/1/31,A1,600,
1270,2002/11/30,A1,600,
1270,2003/10/31,A1,600,
1270,2004/1/17,A1,600,
1271,1997/6/27,A1,660,
1271,1997/12/24,A1,840,
1271,1998/1/24,A1,870,
1271,1999/4/30,A1,300,
1271,1999/5/29,A1,300,
1271,2000/1/29,A1,300,
1271,2001/1/20,A1,300,
1271,2003/2/28,A1,300,
1271,2004/2/28,A1,300,
1271,2005/8/14,C0,3197.16,
1272,1997/12/24,A2,632.5,
1272,1998/7/20,C0,978.47,
1272,2000/2/29,A2,376,
1272,2000/12/23,A2,576,
1274,1997/8/30,A1,980,
1274,1998/12/24,A1,630,
1274,1999/7/19,H0,25,
1274,2000/6/30,A1,712.5,
1274,2000/8/31,A1,787.5,
1274,2004/2/28,A1,900,
1274,2004/7/31,A1,900,
1274,2004/10/30,A1,900,
1275,1999/5/29,A1,420,
1275,1999/7/19,C0,2019.8,
1275,1999/9/30,A1,460,
1275,1999/12/24,A1,490,
1276,1997/6/30,H3,25,
1276,1998/7/31,A2,1030,
1276,1998/1/10,B0,-116100,
1277,1998/6/30,A1,400,
1277,1999/5/29,A1,300,
1277,2000/7/31,C0,2268.1,
1277,2000/12/23,A1,480,
1277,2001/4/28,A1,300,
1277,2001/11/30,A1,300,
1277,2002/1/31,A1,300,
1277,2002/3/28,A1,300,
1277,2003/1/25,A1,300,
1277,2003/3/29,A1,300,
1277,2003/8/27,C3,1640.48,
1277,2003/10/31,A1,300,
1278,1997/4/30,A1,600,
1278,1998/7/20,C0,2110.5,
1278,1999/6/30,A1,600,
1278,2004/11/30,A1,900,
1280,1997/6/30,H3,25,
1282,1997/8/30,A1,926.84,
1282,1999/8/31,A1,1325,
1282,2002/1/31,A1,900,
1282,2002/2/28,A1,900,
1282,2002/6/29,A1,1500,
1282,2002/6/9,H0,25,
1282,2002/9/28,A1,1500,
1282,2003/6/8,A3,33.33,
1282,2003/8/25,H0,25,
1282,2005/4/30,A1,1500,
1282,2005/8/15,C3,-5767.46,
1289,1998/2/28,A1,50,
1289,1999/8/2,B1,-8000,
1291,1997/5/31,A1,380,
1291,2000/12/23,A1,100,
1291,2001/6/30,A1,100,
1291,2002/11/30,A1,100,
1203,2002/11/30,A1,300,
1203,2004/12/24,A1,300,
1208,1997/11/29,A1,200,
1208,1998/1/24,A1,200,
1208,1998/4/30,A1,200,
1208,2001/11/30,A1,300,
1208,2003/12/24,A1,300,
1208,2004/4/30,A1,300,
1208,2004/10/30,A1,300,
1209,1998/3/31,A1,300,
1209,1998/7/20,C0,2536.8,
1209,1998/12/24,A1,300,
1209,2001/10/31,A1,600,
1209,2003/11/29,A1,600,
1209,2003/12/24,A1,600,
1209,2004/11/30,A1,600,
1210,2000/7/31,C0,5375.08,
1210,2000/7/31,H0,25,
1210,2002/10/31,A1,900,
1210,2004/4/30,A1,1200,
1210,2004/12/24,A1,1200,
1210,2005/5/31,A1,1200,
1210,2005/9/30,A1,1200,
1211,2001/8/8,H0,-25,
1211,2002/4/9,C3,1809.4,
1211,2002/12/24,A1,600,
1211,2004/11/9,H0,-25,
1211,2004/10/30,A1,600,
1211,2004/12/24,A1,600,
1212,1999/1/31,A2,107,
1212,1999/3/31,A1,550,
1212,2000/2/29,A1,850,
1212,2000/8/31,A1,1373,
1212,2000/11/30,A1,1493,
1212,2001/6/30,A1,1773,
1212,2003/7/31,A1,300,
1214,1998/3/7,A3,200,
1214,1998/7/20,H0,25,
1214,1998/7/31,A1,755,
1214,1998/8/29,A1,790,
1214,1999/6/30,A1,500,
1214,2002/3/28,A1,300,
1214,2004/11/30,A1,300,
1214,2005/6/30,A1,300,
1220,1997/2/28,A1,300,
1220,1997/4/30,A1,300,
1220,1998/7/20,H0,25,
1220,2000/7/31,H0,25,
1220,2001/10/31,A1,300,
1220,2002/4/9,C3,4482.3,
1220,2002/7/9,H0,-25,
1220,2003/1/25,A1,300,
1220,2003/3/29,A1,300,
1220,2003/7/31,A1,300,
1220,2003/8/30,A1,300,
1220,2005/2/26,A1,300,
1220,2005/6/30,A1,300,
1220,2005/7/30,A1,300,
1220,2005/8/14,C0,4017.85,
1220,2005/8/31,A1,300,
1221,1997/6/30,H3,25,
1221,1999/10/30,A1,600,
1221,1999/12/24,A1,600,
1221,2000/10/31,A1,600,
1221,2003/9/30,A1,600,
1221,2004/12/9,C0,8386.53,
1221,2004/9/14,C0,-500,
1221,2004/11/30,A1,600,
1221,2005/6/30,A1,600,
1222,2001/6/8,C1,-1880.3,
1222,2002/7/9,H0,-25,
1222,2005/2/26,A1,1500,
1222,2005/8/13,H0,-25,
1228,1998/2/28,A1,700,
1228,1998/4/30,A1,720,
1228,1999/12/24,A1,600,
1228,2000/10/31,A1,600,
1228,2001/4/28,A1,600,
1228,2001/5/8,C0,1873.7,
1228,2003/9/30,B1,-50841.2,
1229,1997/6/27,A1,367.5,
1229,1998/12/24,A1,735,
1229,2001/11/30,A1,600,
1229,2002/4/30,A1,600,
1229,2002/12/24,A1,600,
1233,1997/10/31,A1,240,
1233,1998/9/30,A1,150,
1234,2000/3/31,A1,300,
1234,2002/4/30,A1,300,
1234,2002/7/31,A1,300,
1234,2002/11/30,A1,300,
1234,2003/2/28,A1,300,
1234,2003/5/31,A1,300,
1234,2003/12/24,A1,300,
1235,1997/11/29,A1,300,
1235,1998/4/30,A1,500,
1235,1999/3/31,A1,300,
1235,1999/7/31,A1,500,
1235,2001/5/8,C0,4562.6,
1235,2003/8/28,C1,-4188.4,
1235,2004/8/31,A1,300,
1240,1997/6/30,C3,983.8,
1240,2001/2/28,A1,300,
1240,2001/8/8,H0,-25,
1243,1997/5/31,A1,900,
1243,1998/7/20,C0,4550.5,
1243,1998/8/29,A1,825,
1243,2000/6/30,A1,100,
1243,2001/7/8,H0,25,
1243,2001/9/30,A1,300,
1243,2001/11/30,A1,300,
1243,2003/8/26,H0,-25,
1243,2005/3/31,A1,1200,
1244,1999/2/27,A1,300,
1244,2000/6/30,A1,300,
1244,2001/8/8,H0,-25,
1250,2001/12/22,A1,600,
1250,2005/8/13,H0,-25,
1251,1997/11/29,A1,1060,
1251,1998/4/30,A1,1260,
1251,1998/12/24,A1,940,
1251,1999/4/30,A1,60,
1251,2003/8/28,C3,-4663.73,
1251,2005/12/8,H0,25,
1254,1997/1/31,A1,300,
1254,1997/9/30,A1,300,
1254,1999/10/30,A1,300,
1254,2000/5/31,A1,300,
1254,2000/7/31,H0,25,
1254,2001/6/8,C1,-3293.5,
1254,2001/11/30,A1,300,
1254,2002/11/30,A1,300,
1254,2004/9/13,C1,-1637.26,
1254,2004/9/29,A1,300,
1256,1997/3/27,A1,300,
1256,1997/6/30,H3,25,
1256,1997/11/29,A1,300,
1256,1999/9/30,A1,380,
1256,2000/9/30,A1,300,
1256,2002/6/9,H0,25,
1256,2002/12/24,A1,300,
1256,2003/9/30,A1,300,
1256,2004/3/31,A1,300,
1262,1997/7/31,A1,460,
1262,2001/3/31,A1,300,
1262,2001/5/8,C0,2309.9,
1262,2003/3/29,A1,300,
1262,2003/7/31,A1,300,
1263,1998/10/31,A1,400,
1263,1999/1/30,A1,550,
1263,1999/7/19,C0,6726.7,
1266,1997/5/31,A1,600,
1266,1997/6/27,A1,600,
1266,1999/8/31,A1,1150,
1266,1999/10/30,A1,1250,
1266,2000/3/31,A1,600,
1266,2002/7/31,A1,600,
1266,2003/6/28,A1,600,
1268,1997/6/27,A1,760,
1268,1997/11/29,A1,700,
1268,1998/6/30,A1,650,
1268,1999/10/30,A1,950,
1268,2002/6/9,H0,25,
1268,2003/8/25,H0,25,
1268,2003/8/26,H0,-25,
1268,2003/9/30,A1,600,
1268,2004/6/30,A1,600,
1268,2004/12/9,C0,4598.21,
1269,1998/10/31,A3,400,
1269,1999/7/19,H0,25,
1269,1999/11/30,A1,300,
1269,2000/5/31,A1,300,
1269,2000/6/30,A1,300,
1269,2000/12/23,A1,300,
1269,2001/2/28,A1,300,
1269,2001/4/28,A1,300,
1269,2002/6/29,A1,300,
1269,2002/12/24,A1,300,
1269,2003/8/30,A1,300,
1269,2003/11/29,A1,300,
1269,2004/6/30,A1,300,
1270,1997/1/31,A1,1100,
1270,1998/2/28,A1,1000,
1270,1999/4/30,A1,850,
1270,2000/7/31,H0,25,
1270,2001/7/31,A1,750,
1270,2001/12/22,A1,600,
1270,2003/7/31,A1,600,
1270,2003/9/30,A1,600,
1270,2004/9/14,C0,-50,
1270,2005/2/26,A1,600,
1271,1997/7/31,A1,690,
1271,1998/11/28,A1,300,
1271,1999/3/31,A1,300,
1271,2000/3/31,A1,300,
1271,2000/6/30,A1,300,
1271,2000/7/31,C0,3492.4,
1271,2001/9/30,A1,300,
1271,2002/7/31,A1,300,
1271,2003/5/31,A1,300,
1271,2005/3/31,A1,300,
1271,2005/7/30,A1,300,
1271,2005/9/30,A1,300,
1272,1997/5/31,A2,510,
1272,1999/4/30,A2,753,
1272,1999/6/30,A2,787,
1272,1999/8/31,A2,821,
1272,1999/12/24,A2,889,
1272,2000/8/31,A2,496,
1272,2001/6/30,A2,696,
1272,2001/8/31,A2,736,
1272,2002/4/2,B1,-51486.6,
1274,1997/6/27,A1,940,
1274,1999/4/30,A1,690,
1274,2002/8/31,A1,300,
1274,2003/1/25,A1,300,
1275,1997/12/24,A1,460,
1275,1998/12/24,A1,370,
1275,2000/2/29,A1,510,
1275,2000/9/30,A1,580,
1275,2000/12/23,A1,300,
1275,2001/3/4,B1,-50213.4,
1276,1997/1/9,A3,600,
1276,1998/5/29,A2,944,
1277,1997/6/30,C3,1204.5,
1277,1997/6/30,H3,25,
1277,1997/8/30,A1,300,
1277,1998/7/20,C0,1499.3,
1277,1998/12/24,A1,460,
1277,2000/7/31,H0,25,
1277,2003/4/30,A1,300,
1277,2005/2/26,A1,300,
1277,2005/8/31,A1,300,
1277,2005/9/30,A1,300,
1278,1997/12/24,A1,600,
1278,1998/8/29,A1,600,
1278,2000/4/29,A1,600,
1278,2001/5/8,C0,3866.9,
1278,2001/9/30,A1,600,
1278,2003/1/25,A1,600,
1278,2003/12/24,A1,900,
1278,2004/11/9,H0,-25,
1278,2004/10/30,A1,900,
1278,2004/12/24,A1,900,
1278,2005/8/15,C1,-3914.68,
1282,1998/11/28,A1,1100,
1282,1999/4/30,A1,1225,
1282,2001/11/30,A1,900,
1282,2002/4/30,A1,900,
1282,2003/5/31,A1,1500,
1282,2003/8/27,C3,6345.16,
1282,2003/8/28,C1,-6345.16,
1282,2003/12/24,A1,1500,
1282,2004/10/9,H0,25,
1289,1998/3/31,A1,50,
1289,1998/8/29,A1,50,
1289,1999/7/19,C0,57.7,
1289,2001/8/8,H0,-25,
1291,1997/7/31,A1,400,
1291,1998/5/29,A1,300,
1291,1998/7/20,C0,1731.89,
1291,2000/1/2,B1,-4500,
1291,2000/4/29,A1,100,
1291,2003/8/30,A1,100,
1291,2005/2/26,A1,100,
1291,2005/12/8,H0,25,
1292,1997/2/28,A1,300,
1292,1998/5/29,A1,330,
1292,1998/7/20,C0,1091.1,
1293,1999/3/31,A2,320,
1293,2000/1/29,A2,12,
1294,1998/7/20,H0,25,
1294,2001/5/31,A1,150,
1294,2002/5/31,A1,150,
1294,2002/6/29,A1,150,
1294,2003/10/31,A1,150,
1294,2004/2/28,A1,150,
1294,2005/6/30,A1,150,
1294,2005/7/30,A1,150,
1294,2005/8/13,H0,-25,
1294,2005/8/15,C1,-1164.97,
1294,2005/9/30,A1,150,
1295,1998/6/30,A1,320,
1295,1999/3/31,A1,330,
1295,2001/6/8,C1,-99.9,
1210,1998/4/30,A1,900,
1210,2000/10/31,A1,958.38,
1210,2003/9/30,A1,1200,
1210,2004/6/30,A1,1200,
1210,2005/7/30,A1,1200,
1211,1997/2/28,A1,600,
1211,1998/6/30,A1,600,
1211,1998/7/20,H0,25,
1211,1999/9/30,A1,600,
1211,1999/11/12,A3,630,
1211,2001/4/28,A1,690,
1211,2001/5/31,A1,720,
1211,2001/10/31,A1,600,
1211,2003/7/31,A1,600,
1211,2003/9/30,A1,600,
1211,2003/10/31,A1,600,
1211,2004/2/28,A1,600,
1211,2004/5/29,A1,600,
1211,2004/6/30,A1,600,
1211,2005/8/31,A1,1200,
1212,1997/3/27,A2,72,
1212,1997/11/29,A2,72,
1212,1999/7/19,C0,2159.7,
1212,2000/7/29,A1,1333,
1212,2001/1/20,A1,1573,
1212,2001/11/30,A1,300,
1212,2002/9/28,A1,300,
1212,2003/2/28,A1,300,
1212,2003/6/28,A1,300,
1212,2005/8/13,H0,-25,
1214,1997/3/27,A3,300,
1214,1997/6/27,A3,600,
1214,1997/6/30,H3,25,
1214,1998/5/29,A1,685,
1214,1998/1/6,A3,300,
1214,1998/7/20,C0,4443,
1214,1999/5/14,A3,500,
1214,2000/1/14,A3,500,
1214,2000/12/23,A1,1400,
1214,2001/2/28,A1,1500,
1214,2002/9/28,A1,300,
1214,2003/8/28,C1,-7106.44,
1214,2003/11/29,A1,300,
1220,1998/2/28,A1,300,
1220,1999/6/30,A1,300,
1220,1999/12/24,A1,300,
1220,2000/3/31,A1,300,
1220,2000/4/29,A1,300,
1220,2000/8/31,A1,300,
1220,2003/9/30,A1,300,
1220,2004/7/31,A1,300,
1221,1997/7/31,A1,600,
1221,1998/11/28,A1,600,
1221,2000/1/29,A1,600,
1221,2001/4/28,A1,600,
1221,2003/8/30,A1,600,
1222,1997/1/31,A1,840,
1222,1997/7/11,B1,-30000,
1222,1998/4/30,A1,300,
1222,2000/5/31,A1,1200,
1222,2001/12/7,A3,1570,
1222,2003/7/31,A1,1500,
1222,2004/3/31,A1,1500,
1222,2004/4/30,A1,1500,
1222,2004/6/30,A1,1500,
1222,2005/8/15,C1,-4157.24,
1228,2000/6/30,A1,600,
1228,2001/7/31,A1,600,
1228,2002/5/31,A1,600,
1228,2002/7/9,H0,-25,
1228,2002/9/28,A1,600,
1228,2003/7/31,A1,600,
1229,2001/3/31,A1,756,
1229,2002/1/31,A1,600,
1233,1998/2/28,A1,270,
1233,1998/7/20,C0,1155.9,
1233,1999/5/29,A1,150,
1233,1999/8/31,A1,150,
1233,2000/3/31,A1,150,
1234,1998/7/20,H0,25,
1234,1999/2/27,A1,300,
1234,1999/10/30,A1,300,
